time,amp
83.80952380952381,-1117.7831
84.004884004884,-1117.4387
84.2002442002442,-1117.06
84.3956043956044,-1116.9912
84.59096459096459,-1117.4043
84.78632478632478,-1117.1978
84.98168498168498,-1117.1633
85.17704517704517,-1117.7142
85.37240537240537,-1117.2666
85.56776556776558,-1118.2307
85.76312576312577,-1118.2651
85.95848595848595,-1117.9552
86.15384615384615,-1118.4717
86.34920634920634,-1117.6798
86.54456654456655,-1117.6454
86.73992673992674,-1118.2307
86.93528693528692,-1119.2292
87.13064713064713,-1118.575
87.32600732600733,-1117.9552
87.52136752136752,-1119.2292
87.71672771672772,-1119.5046
87.9120879120879,-1118.6439
88.1074481074481,-1118.9537
88.3028083028083,-1119.367
88.4981684981685,-1118.5061
88.6935286935287,-1118.1963
88.88888888888889,-1119.0914
89.08424908424908,-1119.4358
89.27960927960928,-1119.0914
89.47496947496947,-1119.057
89.67032967032968,-1119.2292
89.86568986568986,-1118.7472
90.06105006105005,-1117.7142
90.25641025641026,-1117.7142
90.45177045177046,-1118.093
90.64713064713065,-1118.9193
90.84249084249083,-1119.5735
91.03785103785103,-1120.1588
91.23321123321124,-1119.7112
91.42857142857143,-1118.334
91.62393162393163,-1119.057
91.81929181929182,-1119.057
92.01465201465201,-1118.2651
92.21001221001221,-1117.9896
92.4053724053724,-1117.8519
92.6007326007326,-1118.4028
92.7960927960928,-1118.7472
92.99145299145299,-1119.1603
93.18681318681318,-1120.3655
93.38217338217339,-1121.1573
93.57753357753359,-1120.5032
93.77289377289377,-1120.7786
93.96825396825396,-1121.7427
94.16361416361416,-1121.846
94.35897435897436,-1121.3295
94.55433455433456,-1120.2966
94.74969474969474,-1120.0555
94.94505494505495,-1120.1932
95.14041514041514,-1121.3295
95.33577533577534,-1121.9148
95.53113553113553,-1121.2262
95.72649572649571,-1121.5361
95.92185592185592,-1121.9838
96.11721611721612,-1121.846
96.31257631257631,-1121.0541
96.50793650793652,-1121.605
96.7032967032967,-1122.3969
96.8986568986569,-1122.2592
97.09401709401709,-1121.9493
97.28937728937728,-1121.7771
97.4847374847375,-1122.0182
97.68009768009767,-1122.087
97.87545787545787,-1122.2592
98.07081807081808,-1122.81
98.26617826617827,-1122.5347
98.46153846153847,-1121.5706
98.65689865689865,-1122.3624
98.85225885225884,-1122.6035
99.04761904761905,-1121.9493
99.24297924297925,-1122.81
99.43833943833944,-1123.2577
99.63369963369964,-1122.5347
99.82905982905983,-1122.638
100.02442002442002,-1122.7756
100.21978021978022,-1122.3969
100.41514041514041,-1122.8445
100.61050061050061,-1123.3954
100.8058608058608,-1123.6709
101.001221001221,-1124.1184
101.1965811965812,-1124.6005
101.3919413919414,-1123.7053
101.58730158730158,-1123.6709
101.78266178266178,-1124.876
101.97802197802197,-1124.6693
102.17338217338218,-1124.3251
102.36874236874237,-1123.5675
102.56410256410255,-1122.5002
102.75946275946276,-1122.4657
102.95482295482296,-1123.0856
103.15018315018315,-1123.2921
103.34554334554335,-1123.2921
103.54090354090353,-1123.8086
103.73626373626374,-1124.1184
103.93162393162393,-1123.7397
104.12698412698413,-1124.084
104.32234432234434,-1124.876
104.51770451770452,-1124.3939
104.71306471306471,-1124.4972
104.9084249084249,-1125.0825
105.1037851037851,-1124.8071
105.29914529914531,-1124.9104
105.49450549450549,-1124.6349
105.68986568986568,-1124.1184
105.88522588522589,-1124.7383
106.08058608058609,-1124.3939
106.27594627594628,-1123.9807
106.47130647130646,-1125.0481
106.66666666666666,-1125.3236
106.86202686202687,-1124.6349
107.05738705738706,-1124.9104
107.25274725274726,-1125.0481
107.44810744810745,-1124.4972
107.64346764346764,-1124.4972
107.83882783882784,-1123.9463
108.03418803418803,-1124.8071
108.22954822954823,-1125.0137
108.42490842490842,-1124.0496
108.62026862026862,-1124.9104
108.81562881562881,-1125.117
109.01098901098902,-1124.4628
109.20634920634922,-1124.4283
109.4017094017094,-1125.0137
109.59706959706959,-1124.8071
109.79242979242979,-1124.6349
109.98778998779,-1124.5316
110.18315018315019,-1125.117
110.37851037851037,-1125.3925
110.57387057387058,-1124.9104
110.76923076923077,-1125.0825
110.96459096459097,-1124.9104
111.15995115995116,-1125.4957
111.35531135531134,-1124.566
111.55067155067155,-1124.7727
111.74603174603175,-1125.9089
111.94139194139194,-1125.3236
112.13675213675215,-1125.8401
112.33211233211233,-1125.5646
112.52747252747253,-1124.9448
112.72283272283272,-1124.7727
112.91819291819291,-1124.5316
113.11355311355312,-1124.6005
113.3089133089133,-1125.0137
113.5042735042735,-1125.0137
113.69963369963371,-1125.2202
113.8949938949939,-1125.3925
114.0903540903541,-1125.2892
114.28571428571428,-1125.9434
114.48107448107447,-1126.1499
114.67643467643468,-1126.0122
114.87179487179488,-1125.9089
115.06715506715507,-1125.1514
115.26251526251527,-1124.7039
115.45787545787546,-1125.7367
115.65323565323565,-1125.2548
115.84859584859585,-1124.7727
116.04395604395604,-1124.2906
116.23931623931624,-1124.153
116.43467643467643,-1125.5646
116.63003663003663,-1125.7711
116.82539682539684,-1126.2876
117.02075702075702,-1126.0466
117.21611721611721,-1125.5302
117.4114774114774,-1125.117
117.6068376068376,-1124.4283
117.80219780219781,-1123.6709
117.99755799755799,-1123.2921
118.19291819291819,-1123.602
118.3882783882784,-1124.1184
118.58363858363859,-1125.1514
118.77899877899878,-1125.8745
118.97435897435896,-1126.4943
119.16971916971916,-1125.9089
119.36507936507937,-1125.5302
119.56043956043956,-1124.9792
119.75579975579976,-1124.1874
119.95115995115995,-1124.8071
120.14652014652015,-1125.0825
120.34188034188034,-1125.117
120.53724053724054,-1125.2202
120.73260073260073,-1125.0137
120.92796092796092,-1125.599
121.12332112332112,-1125.9089
121.31868131868131,-1125.6334
121.51404151404152,-1125.599
121.70940170940172,-1125.117
121.9047619047619,-1125.2202
122.10012210012209,-1124.7039
122.29548229548229,-1123.5675
122.4908424908425,-1122.5002
122.68620268620269,-1121.295
122.88156288156287,-1121.295
123.07692307692308,-1121.9493
123.27228327228327,-1121.9838
123.46764346764347,-1123.12
123.66300366300366,-1124.3939
123.85836385836384,-1123.7742
124.05372405372405,-1123.602
124.24908424908425,-1123.8086
124.44444444444444,-1124.4283
124.63980463980465,-1124.566
124.83516483516483,-1125.1858
125.03052503052503,-1126.0122
125.22588522588524,-1125.1858
125.42124542124542,-1125.117
125.61660561660563,-1125.3925
125.81196581196579,-1125.8401
126.007326007326,-1125.358
126.20268620268621,-1124.7039
126.39804639804639,-1125.6678
126.5934065934066,-1125.8745
126.7887667887668,-1125.5646
126.98412698412697,-1125.6334
127.17948717948718,-1125.5646
127.37484737484739,-1125.4957
127.57020757020757,-1124.7727
127.76556776556777,-1124.2218
127.96092796092795,-1124.1184
128.15628815628816,-1123.9119
128.35164835164835,-1124.1874
128.54700854700855,-1123.6365
128.74236874236874,-1123.4987
128.93772893772893,-1123.843
129.13308913308913,-1123.9119
129.32844932844932,-1123.4642
129.52380952380952,-1122.4313
129.7191697191697,-1122.1903
129.91452991452994,-1122.5002
130.1098901098901,-1123.12
130.3052503052503,-1123.3954
130.50061050061052,-1124.4972
130.6959706959707,-1125.2892
130.8913308913309,-1125.358
131.08669108669108,-1125.8745
131.28205128205127,-1125.3925
131.4774114774115,-1125.0825
131.67277167277166,-1125.1858
131.86813186813188,-1124.4628
132.06349206349205,-1124.7039
132.25885225885224,-1125.3925
132.45421245421247,-1125.5646
132.64957264957263,-1125.8401
132.84493284493286,-1125.9778
133.04029304029305,-1126.5287
133.23565323565322,-1126.1843
133.43101343101344,-1125.7023
133.62637362637363,-1125.9089
133.82173382173383,-1126.2876
134.01709401709402,-1126.322
134.2124542124542,-1126.322
134.4078144078144,-1127.2861
134.6031746031746,-1127.0796
134.7985347985348,-1127.0107
134.993894993895,-1127.355
135.18925518925516,-1127.3206
135.3846153846154,-1127.8715
135.57997557997558,-1128.1125
135.77533577533578,-1127.7682
135.97069597069597,-1127.355
136.16605616605617,-1126.7697
136.36141636141636,-1126.1843
136.55677655677655,-1125.599
136.75213675213678,-1125.7711
136.94749694749694,-1126.7697
137.14285714285714,-1126.7697
137.33821733821733,-1126.8041
137.53357753357753,-1126.7352
137.72893772893775,-1126.0122
137.92429792429792,-1126.0122
138.1196581196581,-1125.8057
138.3150183150183,-1125.1858
138.5103785103785,-1124.7383
138.70573870573872,-1124.8071
138.9010989010989,-1125.0825
139.09645909645909,-1125.0137
139.2918192918193,-1124.8416
139.48717948717947,-1124.4628
139.6825396825397,-1124.6693
139.8778998778999,-1124.5316
140.07326007326006,-1124.084
140.26862026862028,-1123.9119
140.46398046398045,-1124.4628
140.65934065934067,-1124.6349
140.85470085470087,-1123.4642
141.05006105006103,-1123.2921
141.24542124542126,-1122.9133
141.44078144078142,-1122.2592
141.63614163614164,-1122.81
141.83150183150184,-1123.12
142.026862026862,-1123.1888
142.22222222222223,-1122.9822
142.41758241758242,-1123.0511
142.61294261294262,-1122.9478
142.8083028083028,-1122.5691
143.003663003663,-1123.1544
143.1990231990232,-1122.81
143.3943833943834,-1122.0182
143.5897435897436,-1121.9148
143.7851037851038,-1121.7083
143.98046398046398,-1121.3295
144.17582417582418,-1120.882
144.37118437118437,-1121.3295
144.56654456654456,-1121.2262
144.76190476190476,-1120.5376
144.95726495726495,-1120.6064
145.15262515262515,-1120.2621
145.34798534798534,-1120.331
145.54334554334557,-1120.0211
145.73870573870573,-1119.8834
145.93406593406593,-1119.9523
146.12942612942615,-1119.0914
146.32478632478632,-1119.0914
146.52014652014654,-1119.1603
146.7155067155067,-1118.9193
146.9108669108669,-1118.3684
147.10622710622712,-1117.9896
147.3015873015873,-1117.6798
147.4969474969475,-1116.7501
147.69230769230768,-1116.8534
147.88766788766787,-1116.9912
148.0830280830281,-1116.7845
148.27838827838826,-1116.096
148.4737484737485,-1114.9597
148.66910866910868,-1115.4762
148.86446886446885,-1116.4058
149.05982905982907,-1117.3699
149.25518925518926,-1118.1274
149.45054945054946,-1119.7802
149.64590964590965,-1121.5017
149.84126984126982,-1122.5347
150.03663003663004,-1124.5316
150.23199023199024,-1125.8057
150.42735042735043,-1125.3925
150.62271062271063,-1124.3251
150.8180708180708,-1124.4283
151.01343101343102,-1123.5675
151.2087912087912,-1122.9478
151.4041514041514,-1122.5691
151.5995115995116,-1121.605
151.7948717948718,-1121.295
151.990231990232,-1121.3984
152.18559218559218,-1122.9133
152.3809523809524,-1123.3265
152.57631257631257,-1122.7756
152.77167277167277,-1123.0856
152.96703296703296,-1123.0856
153.16239316239316,-1122.2247
153.35775335775338,-1122.6724
153.55311355311355,-1122.0182
153.74847374847374,-1121.295
153.94383394383394,-1121.7083
154.13919413919413,-1121.6738
154.33455433455435,-1121.7771
154.52991452991452,-1122.0182
154.72527472527472,-1123.2921
154.92063492063494,-1124.0151
155.1159951159951,-1123.9463
155.31135531135533,-1122.7756
155.50671550671552,-1121.7427
155.7020757020757,-1121.1573
155.8974358974359,-1120.813
156.09279609279608,-1120.0555
156.2881562881563,-1120.3999
156.4835164835165,-1121.5706
156.67887667887666,-1120.1932
156.87423687423689,-1119.8834
157.06959706959705,-1120.4343
157.26495726495727,-1120.0211
157.46031746031747,-1119.5735
157.65567765567764,-1119.5735
157.85103785103786,-1119.6079
158.04639804639805,-1119.1948
158.24175824175825,-1118.1963
158.43711843711844,-1117.301
158.63247863247864,-1117.8864
158.82783882783883,-1118.1963
159.02319902319903,-1117.1289
159.21855921855922,-1117.4731
159.41391941391942,-1118.1274
159.6092796092796,-1117.611
159.8046398046398,-1117.4043
160.0,-1118.093
160.1953601953602,-1118.9537
160.3907203907204,-1118.2996
160.58608058608058,-1118.6094
160.78144078144078,-1118.8505
160.97680097680097,-1117.7487
161.1721611721612,-1117.3354
161.36752136752136,-1117.301
161.56288156288156,-1117.3699
161.75824175824178,-1117.5421
161.95360195360195,-1117.3699
162.14896214896217,-1117.9208
162.34432234432234,-1118.7816
162.53968253968253,-1118.1274
162.73504273504275,-1117.7831
162.93040293040292,-1117.8175
163.12576312576314,-1117.3699
163.3211233211233,-1116.9222
163.5164835164835,-1116.7845
163.71184371184373,-1117.8175
163.9072039072039,-1118.4717
164.10256410256412,-1118.6439
164.2979242979243,-1118.816
164.49328449328448,-1118.6094
164.6886446886447,-1118.6439
164.8840048840049,-1118.3684
165.0793650793651,-1117.9208
165.27472527472528,-1118.4717
165.47008547008545,-1118.5061
165.66544566544567,-1117.7831
165.86080586080587,-1118.4028
166.05616605616606,-1118.5405
166.25152625152626,-1118.1274
166.44688644688642,-1118.7472
166.64224664224665,-1117.9208
166.83760683760684,-1116.8878
167.03296703296704,-1117.4731
167.22832722832723,-1117.5765
167.42368742368743,-1117.3354
167.61904761904762,-1117.7142
167.81440781440782,-1118.0585
168.009768009768,-1118.7816
168.2051282051282,-1118.6783
168.4004884004884,-1118.093
168.5958485958486,-1118.4028
168.7912087912088,-1118.1619
168.98656898656898,-1117.5421
169.18192918192918,-1117.5765
169.37728937728937,-1117.7142
169.57264957264957,-1117.8175
169.76800976800976,-1117.4731
169.96336996336996,-1118.024
170.15873015873015,-1118.024
170.35409035409035,-1117.4731
170.54945054945057,-1118.8505
170.74481074481074,-1118.6439
170.94017094017093,-1118.3684
171.13553113553115,-1118.4028
171.33089133089132,-1117.9896
171.52625152625154,-1117.9896
171.7216117216117,-1118.2996
171.9169719169719,-1119.1603
172.11233211233213,-1118.575
172.3076923076923,-1118.2651
172.50305250305252,-1118.9882
172.69841269841268,-1119.0914
172.89377289377288,-1119.1259
173.0891330891331,-1119.2292
173.28449328449327,-1118.816
173.4798534798535,-1118.6094
173.67521367521368,-1119.0914
173.87057387057385,-1119.367
174.06593406593407,-1119.1603
174.26129426129427,-1119.5735
174.45665445665446,-1119.5735
174.65201465201466,-1119.0914
174.84737484737482,-1118.6439
175.04273504273505,-1118.5061
175.23809523809524,-1118.2651
175.43345543345544,-1118.1274
175.62881562881563,-1119.5735
175.8241758241758,-1120.2966
176.01953601953602,-1120.0211
176.2148962148962,-1118.8849
176.4102564102564,-1118.9882
176.6056166056166,-1119.9523
176.8009768009768,-1118.575
176.996336996337,-1118.1963
177.1916971916972,-1118.5405
177.3870573870574,-1118.1963
177.58241758241758,-1117.9896
177.77777777777777,-1118.7128
177.97313797313797,-1120.2277
178.16849816849816,-1121.0197
178.36385836385838,-1120.7441
178.55921855921855,-1120.4343
178.75457875457874,-1121.3984
178.94993894993894,-1121.6738
179.14529914529913,-1121.5017
179.34065934065936,-1120.9852
179.53601953601952,-1120.0555
179.73137973137972,-1119.849
179.92673992673994,-1120.3655
180.1221001221001,-1121.7083
180.31746031746033,-1121.6394
180.51282051282053,-1121.3639
180.7081807081807,-1121.6738
180.90354090354091,-1121.846
181.09890109890108,-1121.295
181.2942612942613,-1120.6753
181.4896214896215,-1121.5706
181.68498168498166,-1122.0526
181.8803418803419,-1122.1559
182.07570207570205,-1122.1215
182.27106227106228,-1121.8115
182.46642246642247,-1121.846
182.66178266178264,-1122.2247
182.85714285714286,-1122.2936
183.05250305250306,-1122.4657
183.24786324786325,-1122.0182
183.44322344322345,-1121.9493
183.63858363858364,-1122.7412
