freq,amp
363.75,0.00847649
364.375,0.016793048
365.0,0.019511921
365.625,0.015353643
366.25,0.011115398
366.875,0.0047980137
367.5,0.0008796358
368.125,0.0015193709
368.75,0.0028788082
369.375,0.0047980137
370.0,0.0063973516
370.625,0.0039183777
371.25,0.0014394041
371.875,0.0019192054
372.5,0.005277815
373.125,0.005277815
373.75,0.0013594371
374.375,0.0015993379
375.0,0.0076768217
375.625,0.021191226
376.25,0.04790017
376.875,0.050778978
377.5,0.028068379
378.125,0.008956292
378.75,0.003758444
379.375,0.0039983448
380.0,0.0027988413
380.625,0.0016793048
381.25,0.0027188743
381.875,0.0033586095
382.5,0.0065572853
383.125,0.005997517
383.75,0.0012794703
384.375,0.00047980135
385.0,0.0017592716
385.625,0.0087963585
386.25,0.014633941
386.875,0.04014338
387.5,0.09715977
388.125,0.17224869
388.75,0.16009372
389.375,0.093481295
390.0,0.037104636
390.625,0.0056776493
391.25,0.005037914
391.875,0.002159106
392.5,0.0023990069
393.125,0.0048779803
393.75,0.0055976827
394.375,0.0056776493
395.0,0.0027188743
395.625,0.00359851
396.25,0.0036784771
396.875,0.0019192054
397.5,0.0031187087
398.125,0.00047980135
398.75,0.010155795
399.375,0.019511921
400.0,0.028148346
400.625,0.025349505
401.25,0.012714736
401.875,0.0048779803
402.5,0.007516888
403.125,0.0020791392
403.75,0.0015193709
404.375,7.996689e-05
405.0,0.00031986757
405.625,0.0033586095
406.25,0.003758444
406.875,0.0027988413
407.5,0.002159106
408.125,0.004478146
408.75,0.005117881
409.375,0.0047980137
410.0,0.021671027
410.625,0.046300832
411.25,0.097399674
411.875,0.13138561
412.5,0.09508064
413.125,0.045181293
413.75,0.017912583
414.375,0.006157451
415.0,0.00591755
415.625,0.0019991724
416.25,0.002159106
416.875,0.0014394041
417.5,0.004478146
418.125,0.007836755
418.75,0.0055177156
419.375,0.006637252
420.0,0.0121549675
420.625,0.009755961
421.25,0.0071170535
421.875,0.026549008
422.5,0.06413345
423.125,0.11339305
423.75,0.14330067
424.375,0.09604024
425.0,0.049979307
425.625,0.021271193
426.25,0.00591755
426.875,0.00359851
427.5,0.0024789737
428.125,0.0020791392
428.75,0.002239073
429.375,0.0011195365
430.0,0.0054377485
430.625,0.008316557
431.25,0.0038384108
431.875,0.00031986757
432.5,0.0039983448
433.125,0.0013594371
433.75,0.0076768217
434.375,0.018712252
435.0,0.035825167
435.625,0.043661922
436.25,0.029427817
436.875,0.016793048
437.5,0.008716391
438.125,0.0031986758
438.75,0.0019192054
439.375,0.0027188743
440.0,0.002239073
440.625,0.0020791392
441.25,0.0019991724
441.875,0.0039183777
442.5,0.007516888
443.125,0.0062374175
443.75,0.010155795
444.375,0.008636424
445.0,0.009835928
445.625,0.015113743
446.25,0.04190265
446.875,0.063173845
447.5,0.066292554
448.125,0.041742716
448.75,0.01799255
449.375,0.0031187087
450.0,0.0070370864
450.625,0.0039983448
451.25,0.0024789737
451.875,0.003758444
452.5,0.0055976827
453.125,0.0015193709
453.75,0.00695712
454.375,0.005997517
455.0,0.0054377485
455.625,0.005117881
456.25,0.0062374175
456.875,0.012075
457.5,0.025189571
458.125,0.043182123
458.75,0.05509719
459.375,0.049819373
460.0,0.03110712
460.625,0.010715564
461.25,0.008396524
461.875,0.0063973516
462.5,0.004558113
463.125,0.0010395696
463.75,0.008956292
464.375,0.007836755
465.0,0.005997517
465.625,0.0064773182
466.25,0.003758444
466.875,0.0039183777
467.5,0.005117881
468.125,0.0049579474
468.75,0.010715564
469.375,0.02135116
470.0,0.042382453
470.625,0.061974343
471.25,0.04989934
471.875,0.028948015
472.5,0.013594371
473.125,0.0060774838
473.75,0.005837583
474.375,0.004318212
475.0,0.00359851
475.625,0.0027988413
476.25,0.005117881
476.875,0.0027188743
477.5,0.0017592716
478.125,0.0030387419
478.75,0.0031986758
479.375,0.002159106
480.0,0.007436921
480.625,0.01567351
481.25,0.027588578
481.875,0.049739406
482.5,0.06221424
483.125,0.049579475
483.75,0.025109604
484.375,0.013594371
485.0,0.0043981792
485.625,0.007276987
486.25,0.008956292
486.875,0.0017592716
487.5,0.00039983448
488.125,0.004558113
488.75,0.007436921
489.375,0.00823659
490.0,0.0068771527
490.625,0.0031986758
491.25,0.0020791392
491.875,0.0038384108
492.5,0.012474835
493.125,0.020551492
493.75,0.0357452
494.375,0.043182123
495.0,0.027188743
495.625,0.011355299
496.25,0.0028788082
496.875,0.0023190398
497.5,0.0031986758
498.125,0.0062374175
498.75,0.0034385764
499.375,0.004318212
500.0,0.0055177156
500.625,0.009755961
501.25,0.010795531
501.875,0.005277815
502.5,0.0055976827
503.125,0.009995862
503.75,0.009276159
504.375,0.027588578
505.0,0.06149454
505.625,0.098999016
506.25,0.104356796
506.875,0.07452914
507.5,0.03654487
508.125,0.013114571
508.75,0.007276987
509.375,0.0055177156
510.0,0.009196193
510.625,0.0064773182
511.25,0.007836755
511.875,0.005037914
512.5,0.0013594371
513.125,0.0016793048
513.75,0.0017592716
514.375,0.0024789737
515.0,0.0071170535
515.625,0.0035185432
516.25,0.0055177156
516.875,0.018872187
517.5,0.029667716
518.125,0.028948015
518.75,0.017352816
519.375,0.012874669
520.0,0.008556457
520.625,0.0018392386
521.25,0.005197848
521.875,0.004558113
522.5,0.004238245
523.125,0.0054377485
523.75,0.0024789737
524.375,0.0055976827
525.0,0.0055976827
525.625,0.00359851
526.25,0.0024789737
526.875,0.0038384108
527.5,0.010235762
528.125,0.016153311
528.75,0.01799255
529.375,0.019511921
530.0,0.018872187
530.625,0.015033776
531.25,0.009436093
531.875,0.006157451
532.5,0.0016793048
533.125,0.0016793048
533.75,0.0027188743
534.375,0.0048779803
535.0,0.0033586095
535.625,0.0036784771
536.25,0.006637252
536.875,0.005357782
537.5,0.0027188743
538.125,0.006717219
538.75,0.0043981792
539.375,0.006157451
540.0,0.018392386
540.625,0.02598924
541.25,0.034625664
541.875,0.033266228
542.5,0.021031292
543.125,0.007516888
543.75,0.0077567887
544.375,0.00695712
545.0,0.0008796358
545.625,0.0025589406
546.25,0.0019192054
546.875,0.0049579474
547.5,0.008876325
548.125,0.0048779803
548.75,0.0011195365
549.375,0.0056776493
550.0,0.0077567887
550.625,0.0019192054
551.25,0.005197848
551.875,0.009835928
552.5,0.01647318
553.125,0.021990895
553.75,0.017672684
554.375,0.012394869
555.0,0.0064773182
555.625,0.00591755
556.25,0.010155795
556.875,0.0065572853
557.5,0.0063173845
558.125,0.0047180466
558.75,0.00039983448
559.375,0.0023190398
560.0,0.0040783114
560.625,0.0009596027
561.25,0.0047180466
561.875,0.005277815
562.5,0.005357782
563.125,0.018392386
563.75,0.020471524
564.375,0.029907618
565.0,0.034865566
565.625,0.024309935
566.25,0.014553974
566.875,0.010395696
567.5,0.0055177156
568.125,0.0043981792
568.75,0.009915895
569.375,0.007436921
570.0,0.00359851
570.625,0.0023190398
571.25,0.0027188743
571.875,0.0049579474
572.5,0.0032786427
573.125,0.0019991724
573.75,0.0071170535
574.375,0.011755133
575.0,0.017112914
575.625,0.031586923
576.25,0.04654073
576.875,0.051498678
577.5,0.042942222
578.125,0.024070034
578.75,0.011435266
579.375,0.0014394041
580.0,0.0065572853
580.625,0.002159106
581.25,0.007436921
581.875,0.008316557
582.5,0.0033586095
583.125,0.0031187087
583.75,0.00695712
584.375,0.0034385764
585.0,0.00359851
585.625,0.004318212
586.25,0.014474007
586.875,0.017112914
587.5,0.030147519
588.125,0.044701494
588.75,0.04214255
589.375,0.03390596
590.0,0.017432783
590.625,0.010635597
591.25,0.0026389074
591.875,0.0009596027
592.5,0.0055976827
593.125,0.0030387419
593.75,0.002958775
594.375,0.0030387419
595.0,0.0012794703
595.625,0.0025589406
596.25,0.0067971856
596.875,0.0087963585
597.5,0.0046380796
598.125,0.005997517
598.75,0.021511095
599.375,0.0355053
600.0,0.045341227
600.625,0.042062584
601.25,0.034145862
601.875,0.018152485
602.5,0.008316557
603.125,0.0027988413
603.75,7.996689e-05
604.375,0.0043981792
605.0,0.0023990069
605.625,0.0015993379
606.25,0.00359851
606.875,0.0046380796
607.5,0.0018392386
608.125,0.0028788082
608.75,0.0012794703
609.375,0.005117881
610.0,0.009196193
610.625,0.021511095
611.25,0.03318626
611.875,0.035585266
612.5,0.03342616
613.125,0.024629803
613.75,0.0112753315
614.375,0.006637252
615.0,0.0025589406
615.625,0.00063973514
616.25,0.0031986758
616.875,0.0040783114
617.5,0.0019991724
618.125,0.0023190398
618.75,0.002958775
619.375,0.004318212
620.0,0.0039183777
620.625,0.004318212
621.25,0.005197848
621.875,0.005197848
622.5,0.017432783
623.125,0.022470696
623.75,0.020551492
624.375,0.01903212
625.0,0.014793875
625.625,0.010715564
626.25,0.0019991724
626.875,0.006637252
627.5,0.004558113
628.125,0.004318212
628.75,0.0041582785
629.375,0.0023190398
630.0,0.0015993379
630.625,0.0035185432
631.25,0.0020791392
631.875,0.0010395696
632.5,0.0023190398
633.125,0.0043981792
633.75,0.005277815
634.375,0.013674338
635.0,0.023830134
635.625,0.026948843
636.25,0.023350332
636.875,0.014873842
637.5,0.0067971856
638.125,0.00359851
638.75,0.0031187087
639.375,0.00359851
640.0,0.0018392386
640.625,0.0023190398
641.25,0.0014394041
641.875,0.0036784771
642.5,0.0028788082
643.125,0.0013594371
643.75,0.0011995034
644.375,0.004558113
645.0,0.009276159
645.625,0.016313246
646.25,0.029987585
646.875,0.03886391
647.5,0.039503645
648.125,0.032066725
648.75,0.018472353
649.375,0.010795531
650.0,0.003758444
650.625,0.0024789737
651.25,0.005117881
651.875,0.0038384108
652.5,0.0019192054
653.125,0.0009596027
653.75,0.0015193709
654.375,0.002958775
655.0,0.0040783114
655.625,0.003758444
656.25,0.0047180466
656.875,0.005277815
657.5,0.012874669
658.125,0.017912583
658.75,0.025829306
659.375,0.025349505
660.0,0.014553974
660.625,0.012075
661.25,0.0046380796
661.875,0.006717219
662.5,0.0015993379
663.125,0.00079966895
663.75,0.0018392386
664.375,0.00063973514
665.0,0.0023190398
665.625,0.0023190398
666.25,0.0034385764
666.875,0.0017592716
667.5,0.002159106
668.125,0.004238245
668.75,0.007916722
669.375,0.017352816
670.0,0.02726871
670.625,0.031826824
671.25,0.031027155
671.875,0.02598924
672.5,0.012075
673.125,0.0043981792
673.75,0.0016793048
674.375,0.0041582785
675.0,0.0028788082
675.625,0.0030387419
676.25,0.0038384108
676.875,0.004478146
677.5,0.00063973514
678.125,0.0046380796
678.75,0.004318212
679.375,0.005037914
680.0,0.0043981792
680.625,0.0073569543
681.25,0.017912583
681.875,0.02550944
682.5,0.026149174
683.125,0.021990895
683.75,0.017192882
684.375,0.010475663
685.0,0.0068771527
685.625,0.0016793048
686.25,0.0027988413
686.875,0.0034385764
687.5,0.0038384108
688.125,0.0027988413
688.75,0.00359851
689.375,0.0030387419
690.0,0.00055976823
690.625,0.00359851
691.25,0.002958775
691.875,0.002958775
692.5,0.008636424
693.125,0.0115952
693.75,0.01751275
694.375,0.016873015
695.0,0.013434438
695.625,0.0118351
696.25,0.009196193
696.875,0.0047980137
697.5,0.0019192054
698.125,0.00359851
698.75,0.0025589406
699.375,0.0018392386
700.0,0.0018392386
700.625,0.0018392386
701.25,0.0031187087
701.875,0.0028788082
702.5,0.0027188743
703.125,0.0017592716
703.75,0.004318212
704.375,0.008156623
705.0,0.017192882
705.625,0.019431954
706.25,0.020231623
706.875,0.018552318
707.5,0.015033776
708.125,0.0073569543
708.75,0.0048779803
709.375,0.003758444
710.0,0.0027988413
710.625,0.0015193709
711.25,0.0026389074
711.875,0.00071970205
712.5,0.0015993379
713.125,0.00071970205
713.75,0.0013594371
714.375,0.0031986758
715.0,0.0023190398
715.625,0.008076656
716.25,0.013594371
716.875,0.029427817
717.5,0.034145862
718.125,0.03134702
718.75,0.027188743
719.375,0.018632285
720.0,0.005117881
720.625,0.0055976827
721.25,0.0028788082
721.875,0.005037914
722.5,0.0040783114
723.125,0.003758444
723.75,0.0027188743
724.375,0.0035185432
725.0,0.003758444
725.625,0.0031187087
726.25,0.0032786427
726.875,0.004478146
727.5,0.0033586095
728.125,0.0073569543
728.75,0.009995862
729.375,0.009995862
730.0,0.007836755
730.625,0.005197848
731.25,0.0036784771
731.875,0.003758444
732.5,0.0028788082
733.125,0.0013594371
733.75,0.00055976823
734.375,0.0009596027
735.0,0.0039983448
735.625,0.005997517
736.25,0.0040783114
736.875,0.0011995034
737.5,0.0013594371
738.125,0.0027988413
738.75,0.0026389074
739.375,0.0046380796
740.0,0.0065572853
740.625,0.010715564
741.25,0.011755133
741.875,0.011755133
742.5,0.013274504
743.125,0.011035431
743.75,0.0031187087
744.375,0.0009596027
745.0,0.0011995034
745.625,0.002239073
746.25,0.0030387419
746.875,0.0027188743
747.5,0.0032786427
748.125,0.0013594371
748.75,0.0017592716
749.375,0.0030387419
750.0,0.0035185432
750.625,0.0031187087
751.25,0.0036784771
751.875,0.008316557
752.5,0.0121549675
753.125,0.011035431
753.75,0.010955464
754.375,0.011195365
755.0,0.007276987
755.625,0.0041582785
756.25,0.0017592716
756.875,0.0018392386
757.5,0.0019991724
758.125,0.0012794703
758.75,0.0027188743
759.375,0.0014394041
760.0,0.0019991724
760.625,0.0015993379
761.25,0.00079966895
761.875,0.0030387419
762.5,0.0057576164
763.125,0.0070370864
763.75,0.015353643
764.375,0.019511921
765.0,0.019272022
765.625,0.016873015
766.25,0.012554802
766.875,0.0068771527
767.5,0.0054377485
768.125,0.0019991724
768.75,0.0013594371
769.375,0.0008796358
770.0,0.0009596027
770.625,0.0011995034
771.25,0.0014394041
771.875,0.0009596027
772.5,0.0024789737
773.125,0.0016793048
773.75,0.004318212
774.375,0.0067971856
775.0,0.015193709
775.625,0.022950498
776.25,0.027988411
776.875,0.028948015
777.5,0.027588578
778.125,0.01671308
778.75,0.010635597
779.375,0.0035185432
780.0,0.0025589406
780.625,0.0016793048
781.25,0.0019192054
781.875,0.003758444
782.5,0.0031187087
783.125,0.0032786427
783.75,0.002159106
784.375,0.0015193709
785.0,0.0049579474
785.625,0.005117881
786.25,0.008876325
786.875,0.021750994
787.5,0.029267883
788.125,0.03422583
788.75,0.03350613
789.375,0.031267054
790.0,0.024789738
790.625,0.011995034
791.25,0.00695712
791.875,0.0049579474
792.5,0.0012794703
793.125,0.00039983448
793.75,0.0008796358
794.375,0.00055976823
795.0,0.0025589406
795.625,0.0023990069
796.25,0.00079966895
796.875,0.006637252
797.5,0.0062374175
798.125,0.010715564
798.75,0.021271193
799.375,0.028228313
800.0,0.034305796
800.625,0.034065895
801.25,0.027908446
801.875,0.017352816
802.5,0.0118351
803.125,0.004558113
803.75,0.0031986758
804.375,0.002958775
805.0,0.0015193709
805.625,0.0011995034
806.25,0.00063973514
806.875,0.0018392386
807.5,0.0031986758
808.125,0.0030387419
808.75,0.00079966895
809.375,0.0028788082
810.0,0.0010395696
810.625,0.0020791392
811.25,0.0049579474
811.875,0.006637252
812.5,0.00591755
813.125,0.00359851
813.75,0.0009596027
814.375,0.0009596027
815.0,0.0026389074
815.625,0.0025589406
816.25,0.0018392386
816.875,0.0016793048
817.5,0.0020791392
818.125,0.0015193709
818.75,0.0031187087
819.375,0.0032786427
820.0,0.0027988413
820.625,0.003758444
821.25,0.008956292
821.875,0.020951325
822.5,0.025749339
823.125,0.034065895
823.75,0.03686474
824.375,0.033825997
825.0,0.025589406
825.625,0.01647318
826.25,0.010315729
826.875,0.005837583
827.5,0.0031986758
828.125,0.0016793048
828.75,0.0012794703
829.375,0.0011995034
830.0,0.002159106
830.625,0.0024789737
831.25,0.0031187087
831.875,0.0033586095
832.5,0.0065572853
833.125,0.0068771527
833.75,0.006157451
834.375,0.010075828
835.0,0.014953809
835.625,0.01647318
836.25,0.0138342725
